TIME,SEGMENTID,BUS COUNT                ,MESSAGE COUNT,SPEED
01/31/2013 11:50:32 PM,785,0.0,0.0,-1
12/20/2014 11:50:32 PM,504,1.0,8.0,31
02/02/2013 11:50:32 PM,538,0.0,0.0,-1
12/10/2014 11:50:32 PM,1049,1.0,2.0,30
01/19/2013 11:50:32 PM,787,0.0,0.0,-1
02/17/2013 11:50:32 PM,548,1.0,10.0,21
11/27/2014 11:50:32 PM,642,0.0,0.0,-1
02/25/2013 11:50:32 PM,13,1.0,1.0,28
12/22/2014 11:50:32 PM,624,1.0,8.0,18
02/08/2013 11:50:32 PM,153,2.0,13.0,16
12/08/2014 11:50:32 PM,73,0.0,0.0,-1
02/01/2013 11:50:32 PM,22,0.0,0.0,-1
02/09/2013 11:50:32 PM,1266,1.0,7.0,26
12/05/2014 11:50:32 PM,698,0.0,0.0,-1
12/19/2014 11:50:32 PM,192,3.0,20.0,20
12/01/2014 11:50:32 PM,35,1.0,1.0,27
12/19/2014 11:50:32 PM,826,0.0,0.0,-1
12/26/2014 11:50:32 PM,471,0.0,0.0,-1
02/02/2013 11:50:32 PM,231,2.0,6.0,31
02/14/2013 11:50:32 PM,1090,1.0,6.0,27
02/03/2013 11:50:32 PM,1089,0.0,0.0,-1
01/29/2013 11:50:32 PM,928,2.0,23.0,15
01/30/2013 11:50:32 PM,521,0.0,0.0,-1
02/20/2013 11:50:32 PM,200,2.0,16.0,20
02/09/2013 11:50:32 PM,878,0.0,0.0,-1
12/03/2014 11:50:32 PM,1230,4.0,20.0,16
02/08/2013 11:50:32 PM,149,1.0,8.0,13
01/15/2013 11:50:32 PM,511,0.0,0.0,-1
02/11/2013 11:50:32 PM,706,0.0,0.0,-1
02/10/2013 11:50:32 PM,929,2.0,14.0,13
12/29/2014 11:50:32 PM,210,1.0,3.0,17
02/14/2013 11:50:32 PM,227,2.0,14.0,26
02/14/2013 11:50:32 PM,1228,0.0,0.0,-1
02/23/2013 11:50:32 PM,705,3.0,32.0,21
12/20/2014 11:50:32 PM,1101,2.0,9.0,30
12/12/2014 11:50:32 PM,185,1.0,7.0,35
01/20/2013 11:50:32 PM,137,2.0,17.0,29
12/20/2014 11:50:32 PM,225,2.0,11.0,16
01/16/2013 11:50:32 PM,197,1.0,4.0,33
01/17/2013 11:50:32 PM,1272,1.0,3.0,14
02/05/2013 11:50:32 PM,227,0.0,0.0,-1
02/08/2013 11:50:32 PM,464,0.0,0.0,-1
01/21/2013 11:50:32 PM,148,2.0,11.0,32
11/30/2014 11:50:32 PM,197,1.0,2.0,30
02/23/2013 11:50:32 PM,829,0.0,0.0,-1
01/18/2013 11:50:32 PM,689,2.0,9.0,24
01/21/2013 11:50:32 PM,459,0.0,0.0,-1
02/27/2013 11:50:32 PM,1234,0.0,0.0,-1
12/19/2014 11:50:32 PM,716,2.0,9.0,24
02/20/2013 11:50:32 PM,349,3.0,14.0,21
02/01/2013 11:50:32 PM,346,0.0,0.0,-1
02/03/2013 11:50:32 PM,1283,3.0,13.0,19
12/01/2014 11:50:32 PM,506,0.0,0.0,-1
02/11/2013 11:50:32 PM,599,0.0,0.0,-1
01/25/2013 11:50:32 PM,688,2.0,10.0,15
02/22/2013 11:50:32 PM,795,0.0,0.0,-1
12/11/2014 11:50:32 PM,119,1.0,8.0,17
12/03/2014 11:50:32 PM,791,0.0,0.0,-1
02/16/2013 11:50:32 PM,477,1.0,6.0,25
12/19/2014 11:50:32 PM,275,2.0,14.0,21
12/11/2014 11:50:32 PM,353,2.0,12.0,24
12/02/2014 11:50:32 PM,1232,3.0,25.0,14
01/23/2013 11:50:32 PM,679,0.0,0.0,-1
12/19/2014 11:50:32 PM,8,1.0,8.0,19
12/09/2014 11:50:32 PM,607,0.0,0.0,-1
02/16/2013 11:50:32 PM,795,0.0,0.0,-1
01/18/2013 11:50:32 PM,259,2.0,19.0,30
02/21/2013 11:50:32 PM,150,2.0,10.0,24
01/27/2013 11:50:32 PM,2,1.0,8.0,18
12/20/2014 11:50:32 PM,1232,0.0,0.0,-1
12/22/2014 11:50:32 PM,1061,0.0,0.0,-1
02/11/2013 11:50:32 PM,457,0.0,0.0,-1
12/14/2014 11:50:32 PM,252,0.0,0.0,-1
01/26/2013 11:50:32 PM,262,0.0,0.0,-1
02/11/2013 11:50:32 PM,928,1.0,12.0,18
02/14/2013 11:50:32 PM,806,4.0,9.0,31
02/28/2013 11:50:32 PM,649,1.0,5.0,27
01/28/2013 11:50:32 PM,687,1.0,9.0,25
02/10/2013 11:50:32 PM,29,0.0,0.0,-1
12/11/2014 11:50:32 PM,904,8.0,44.0,21
12/22/2014 11:50:32 PM,824,0.0,0.0,-1
12/18/2014 11:50:32 PM,481,1.0,2.0,26
01/26/2013 11:50:32 PM,187,1.0,10.0,20
12/27/2014 11:50:32 PM,491,2.0,15.0,14
01/18/2013 11:50:32 PM,529,0.0,0.0,-1
12/08/2014 11:50:32 PM,930,2.0,25.0,17
01/22/2013 11:50:32 PM,318,1.0,6.0,17
01/19/2013 11:50:32 PM,781,0.0,0.0,-1
02/16/2013 11:50:32 PM,100,0.0,0.0,-1
12/03/2014 11:50:32 PM,1237,1.0,8.0,26
02/17/2013 11:50:32 PM,187,0.0,0.0,-1
12/06/2014 11:50:32 PM,1259,1.0,7.0,14
02/19/2013 11:50:32 PM,281,1.0,15.0,28
12/16/2014 11:50:32 PM,1170,0.0,0.0,-1
02/15/2013 11:50:32 PM,25,1.0,6.0,23
11/30/2014 11:50:32 PM,1208,0.0,0.0,-1
02/06/2013 11:50:32 PM,858,0.0,0.0,-1
02/21/2013 11:50:32 PM,42,1.0,2.0,22
01/18/2013 11:50:32 PM,224,1.0,2.0,27
02/15/2013 11:50:32 PM,5,1.0,4.0,25
02/26/2013 11:50:32 PM,697,1.0,1.0,30
02/17/2013 11:50:32 PM,766,0.0,0.0,-1
12/13/2014 11:50:32 PM,875,0.0,0.0,-1
12/12/2014 11:50:32 PM,702,2.0,12.0,19
02/23/2013 11:50:32 PM,9,1.0,11.0,29
12/01/2014 11:50:32 PM,674,0.0,0.0,-1
11/27/2014 11:50:32 PM,1241,1.0,12.0,30
02/07/2013 11:50:32 PM,796,1.0,3.0,34
02/05/2013 11:50:32 PM,685,3.0,19.0,20
12/24/2014 11:50:32 PM,445,3.0,8.0,20
12/29/2014 11:50:32 PM,477,0.0,0.0,-1
02/12/2013 11:50:32 PM,464,0.0,0.0,-1
02/08/2013 11:50:32 PM,440,1.0,6.0,27
02/25/2013 11:50:32 PM,763,1.0,10.0,29
02/27/2013 11:50:32 PM,306,2.0,19.0,15
01/29/2013 11:50:32 PM,426,1.0,5.0,29
02/04/2013 11:50:32 PM,59,0.0,0.0,-1
12/22/2014 11:50:32 PM,1306,0.0,0.0,-1
02/02/2013 11:50:32 PM,401,0.0,0.0,-1
01/16/2013 11:50:32 PM,717,1.0,6.0,24
02/16/2013 11:50:32 PM,826,2.0,6.0,35
12/24/2014 11:50:32 PM,338,1.0,10.0,16
12/21/2014 11:50:32 PM,217,0.0,0.0,-1
01/31/2013 11:50:32 PM,276,3.0,19.0,24
12/19/2014 11:50:32 PM,1083,0.0,0.0,-1
02/09/2013 11:50:32 PM,111,2.0,12.0,27
02/18/2013 11:50:32 PM,908,8.0,55.0,18
02/25/2013 11:50:32 PM,499,1.0,9.0,23
01/16/2013 11:50:32 PM,90,0.0,0.0,-1
01/23/2013 11:50:32 PM,716,1.0,7.0,23
01/30/2013 11:50:32 PM,1251,4.0,22.0,15
02/18/2013 11:50:32 PM,285,1.0,8.0,20
01/20/2013 11:50:32 PM,606,0.0,0.0,-1
12/05/2014 11:50:32 PM,82,1.0,8.0,18
01/24/2013 11:50:32 PM,1082,2.0,4.0,35
12/14/2014 11:50:32 PM,1309,0.0,0.0,-1
12/21/2014 11:50:32 PM,936,2.0,7.0,16
12/09/2014 11:50:32 PM,448,1.0,8.0,18
02/24/2013 11:50:32 PM,367,1.0,4.0,44
02/22/2013 11:50:32 PM,861,2.0,5.0,12
12/28/2014 11:50:32 PM,234,0.0,0.0,-1
02/20/2013 11:50:32 PM,758,0.0,0.0,-1
02/24/2013 11:50:32 PM,166,1.0,2.0,24
12/15/2014 11:50:32 PM,172,1.0,7.0,24
02/17/2013 11:50:32 PM,710,1.0,4.0,23
12/28/2014 11:50:32 PM,216,0.0,0.0,-1
02/23/2013 11:50:32 PM,961,0.0,0.0,-1
01/25/2013 11:50:32 PM,185,0.0,0.0,-1
01/24/2013 11:50:32 PM,994,0.0,0.0,-1
02/13/2013 11:50:32 PM,96,0.0,0.0,-1
02/07/2013 11:50:32 PM,862,0.0,0.0,-1
01/22/2013 11:50:32 PM,883,0.0,0.0,-1
12/19/2014 11:50:32 PM,234,0.0,0.0,-1
01/28/2013 11:50:32 PM,977,0.0,0.0,-1
02/18/2013 11:50:32 PM,1224,1.0,7.0,27
02/03/2013 11:50:32 PM,240,1.0,11.0,22
02/28/2013 11:50:32 PM,315,2.0,20.0,19
12/06/2014 11:50:32 PM,197,1.0,5.0,27
02/07/2013 11:50:32 PM,1242,1.0,9.0,33
12/19/2014 11:50:32 PM,395,0.0,0.0,-1
02/22/2013 11:50:32 PM,1171,1.0,9.0,33
02/25/2013 11:50:32 PM,824,1.0,2.0,28
12/03/2014 11:50:32 PM,315,1.0,9.0,25
12/27/2014 11:50:32 PM,1251,2.0,2.0,24
02/27/2013 11:50:32 PM,274,2.0,22.0,25
01/16/2013 11:50:32 PM,593,0.0,0.0,-1
12/13/2014 11:50:32 PM,84,1.0,10.0,29
01/27/2013 11:50:32 PM,997,0.0,0.0,-1
12/06/2014 11:50:32 PM,354,1.0,8.0,11
02/03/2013 11:50:32 PM,1206,1.0,9.0,23
02/10/2013 11:50:32 PM,876,0.0,0.0,-1
01/20/2013 11:50:32 PM,448,1.0,12.0,29
01/15/2013 11:50:32 PM,1171,1.0,2.0,30
12/15/2014 11:50:32 PM,811,0.0,0.0,-1
02/04/2013 11:50:32 PM,1098,1.0,11.0,33
01/17/2013 11:50:32 PM,272,1.0,2.0,26
02/21/2013 11:50:32 PM,220,1.0,7.0,20
02/17/2013 11:50:32 PM,928,0.0,0.0,-1
12/19/2014 11:50:32 PM,650,0.0,0.0,-1
02/22/2013 11:50:32 PM,314,1.0,10.0,15
01/25/2013 11:50:32 PM,1210,1.0,9.0,16
12/02/2014 11:50:32 PM,35,1.0,2.0,27
02/04/2013 11:50:32 PM,769,0.0,0.0,-1
12/24/2014 11:50:32 PM,401,2.0,14.0,24
01/30/2013 11:50:32 PM,43,1.0,3.0,14
12/15/2014 11:50:32 PM,9,1.0,10.0,25
02/14/2013 11:50:32 PM,38,1.0,10.0,18
12/11/2014 11:50:32 PM,922,2.0,16.0,24
01/31/2013 11:50:32 PM,93,0.0,0.0,-1
02/18/2013 11:50:32 PM,846,0.0,0.0,-1
02/23/2013 11:50:32 PM,379,1.0,7.0,29
02/28/2013 11:50:32 PM,157,2.0,4.0,31
01/18/2013 11:50:32 PM,1055,0.0,0.0,-1
12/28/2014 11:50:32 PM,540,0.0,0.0,-1
11/29/2014 11:50:32 PM,452,2.0,14.0,19
01/24/2013 11:50:32 PM,1083,0.0,0.0,-1
02/21/2013 11:50:32 PM,257,1.0,7.0,30
12/09/2014 11:50:32 PM,269,0.0,0.0,-1
12/10/2014 11:50:32 PM,758,1.0,3.0,18
01/30/2013 11:50:32 PM,850,0.0,0.0,-1
12/01/2014 11:50:32 PM,1018,0.0,0.0,-1
12/28/2014 11:50:32 PM,579,0.0,0.0,-1
12/02/2014 11:50:32 PM,390,0.0,0.0,-1
01/30/2013 11:50:32 PM,978,1.0,1.0,21
12/03/2014 11:50:32 PM,88,3.0,13.0,15
02/16/2013 11:50:32 PM,627,2.0,13.0,26
12/03/2014 11:50:32 PM,1178,1.0,4.0,16
12/10/2014 11:50:32 PM,721,0.0,0.0,-1
01/31/2013 11:50:32 PM,977,1.0,3.0,27
02/25/2013 11:50:32 PM,48,3.0,10.0,27
02/06/2013 11:50:32 PM,848,0.0,0.0,-1
01/30/2013 11:50:32 PM,106,4.0,21.0,18
12/21/2014 11:50:32 PM,70,2.0,10.0,25
02/14/2013 11:50:32 PM,75,1.0,6.0,21
02/10/2013 11:50:32 PM,105,1.0,2.0,28
01/27/2013 11:50:32 PM,77,1.0,7.0,20
12/10/2014 11:50:32 PM,236,1.0,10.0,18
02/04/2013 11:50:32 PM,38,2.0,15.0,18
02/13/2013 11:50:32 PM,971,1.0,4.0,18
01/27/2013 11:50:32 PM,495,1.0,5.0,25
02/11/2013 11:50:32 PM,14,0.0,0.0,-1
01/30/2013 11:50:32 PM,800,7.0,32.0,32
02/14/2013 11:50:32 PM,160,1.0,6.0,21
12/12/2014 11:50:32 PM,690,2.0,12.0,23
12/16/2014 11:50:32 PM,1052,0.0,0.0,-1
12/18/2014 11:50:32 PM,348,2.0,12.0,12
12/28/2014 11:50:32 PM,1215,0.0,0.0,-1
12/03/2014 11:50:32 PM,584,0.0,0.0,-1
02/09/2013 11:50:32 PM,7,1.0,8.0,27
12/23/2014 11:50:32 PM,551,0.0,0.0,-1
02/08/2013 11:50:32 PM,759,3.0,10.0,31
12/21/2014 11:50:32 PM,324,0.0,0.0,-1
11/26/2014 11:50:32 PM,838,0.0,0.0,-1
02/07/2013 11:50:32 PM,1196,1.0,6.0,30
11/26/2014 11:50:32 PM,970,0.0,0.0,-1
12/07/2014 11:50:32 PM,62,0.0,0.0,-1
12/30/2014 11:50:32 PM,1214,0.0,0.0,-1
12/26/2014 11:50:32 PM,1213,2.0,5.0,21
12/03/2014 11:50:32 PM,77,0.0,0.0,-1
02/18/2013 11:50:32 PM,470,6.0,19.0,27
02/12/2013 11:50:32 PM,450,0.0,0.0,-1
12/12/2014 11:50:32 PM,100,1.0,7.0,24
02/19/2013 11:50:32 PM,483,0.0,0.0,-1
11/29/2014 11:50:32 PM,153,3.0,21.0,20
12/17/2014 11:50:32 PM,290,1.0,9.0,20
12/10/2014 11:50:32 PM,467,3.0,23.0,27
12/30/2014 11:50:32 PM,1252,2.0,13.0,18
01/17/2013 11:50:32 PM,441,2.0,7.0,20
11/29/2014 11:50:32 PM,254,1.0,5.0,15
02/18/2013 11:50:32 PM,427,3.0,14.0,20
02/03/2013 11:50:32 PM,574,1.0,9.0,19
02/21/2013 11:50:32 PM,1264,2.0,6.0,16
02/07/2013 11:50:32 PM,388,2.0,18.0,22
12/19/2014 11:50:32 PM,376,2.0,18.0,18
02/14/2013 11:50:32 PM,912,3.0,14.0,16
11/30/2014 11:50:32 PM,330,0.0,0.0,-1
01/22/2013 11:50:32 PM,772,0.0,0.0,-1
02/01/2013 11:50:32 PM,281,1.0,5.0,23
02/22/2013 11:50:32 PM,536,1.0,10.0,16
12/14/2014 11:50:32 PM,308,0.0,0.0,-1
11/29/2014 11:50:32 PM,54,3.0,24.0,23
02/16/2013 11:50:32 PM,1268,0.0,0.0,-1
01/23/2013 11:50:32 PM,757,0.0,0.0,-1
12/14/2014 11:50:32 PM,99,1.0,8.0,25
12/05/2014 11:50:32 PM,518,4.0,13.0,13
11/29/2014 11:50:32 PM,478,1.0,12.0,23
12/22/2014 11:50:32 PM,1212,3.0,20.0,16
01/30/2013 11:50:32 PM,636,0.0,0.0,-1
01/20/2013 11:50:32 PM,895,0.0,0.0,-1
02/12/2013 11:50:32 PM,1277,2.0,11.0,27
12/25/2014 11:50:32 PM,541,0.0,0.0,-1
11/29/2014 11:50:32 PM,815,1.0,3.0,14
02/12/2013 11:50:32 PM,470,6.0,11.0,31
12/20/2014 11:50:32 PM,867,2.0,5.0,14
12/23/2014 11:50:32 PM,443,1.0,4.0,35
02/11/2013 11:50:32 PM,775,1.0,6.0,31
02/24/2013 11:50:32 PM,572,1.0,13.0,26
12/11/2014 11:50:32 PM,894,0.0,0.0,-1
12/13/2014 11:50:32 PM,801,0.0,0.0,-1
01/17/2013 11:50:32 PM,931,0.0,0.0,-1
02/06/2013 11:50:32 PM,970,0.0,0.0,-1
11/26/2014 11:50:32 PM,125,0.0,0.0,-1
12/23/2014 11:50:32 PM,200,3.0,11.0,22
12/10/2014 11:50:32 PM,295,0.0,0.0,-1
01/16/2013 11:50:32 PM,125,2.0,13.0,20
02/10/2013 11:50:32 PM,206,1.0,11.0,29
12/03/2014 11:50:32 PM,185,0.0,0.0,-1
12/20/2014 11:50:32 PM,28,2.0,3.0,27
02/23/2013 11:50:32 PM,161,1.0,10.0,22
02/07/2013 11:50:32 PM,645,1.0,5.0,20
12/29/2014 11:50:32 PM,280,2.0,6.0,27
02/04/2013 11:50:32 PM,86,1.0,5.0,18
11/25/2014 11:50:32 PM,1034,0.0,0.0,-1
02/16/2013 11:50:32 PM,653,1.0,10.0,28
12/01/2014 11:50:32 PM,367,1.0,7.0,27
01/19/2013 11:50:32 PM,839,1.0,6.0,26
01/30/2013 11:50:32 PM,156,1.0,6.0,23
12/12/2014 11:50:32 PM,454,3.0,22.0,14
02/13/2013 11:50:32 PM,1309,1.0,3.0,27
02/13/2013 11:50:32 PM,541,1.0,7.0,15
02/13/2013 11:50:32 PM,814,1.0,12.0,18
02/17/2013 11:50:32 PM,1277,0.0,0.0,-1
12/05/2014 11:50:32 PM,970,0.0,0.0,-1
12/05/2014 11:50:32 PM,911,6.0,44.0,20
12/05/2014 11:50:32 PM,354,2.0,15.0,21
02/01/2013 11:50:32 PM,806,6.0,30.0,29
12/27/2014 11:50:32 PM,707,0.0,0.0,-1
01/30/2013 11:50:32 PM,188,0.0,0.0,-1
12/21/2014 11:50:32 PM,208,1.0,11.0,16
01/18/2013 11:50:32 PM,863,0.0,0.0,-1
12/26/2014 11:50:32 PM,84,11.0,43.0,24
12/13/2014 11:50:32 PM,498,2.0,4.0,14
12/24/2014 11:50:32 PM,477,1.0,6.0,29
02/19/2013 11:50:32 PM,332,0.0,0.0,-1
12/07/2014 11:50:32 PM,300,0.0,0.0,-1
11/29/2014 11:50:32 PM,359,2.0,17.0,13
02/05/2013 11:50:32 PM,593,9.0,13.0,43
12/14/2014 11:50:32 PM,63,0.0,0.0,-1
11/26/2014 11:50:32 PM,1280,5.0,22.0,23
02/06/2013 11:50:32 PM,881,1.0,4.0,18
11/28/2014 11:50:32 PM,825,13.0,51.0,29
01/26/2013 11:50:32 PM,170,0.0,0.0,-1
02/08/2013 11:50:32 PM,1133,0.0,0.0,-1
01/30/2013 11:50:32 PM,114,1.0,10.0,20
02/01/2013 11:50:32 PM,148,2.0,10.0,34
02/21/2013 11:50:32 PM,597,1.0,2.0,48
11/27/2014 11:50:32 PM,779,1.0,3.0,25
12/04/2014 11:50:32 PM,180,2.0,6.0,12
02/16/2013 11:50:32 PM,642,1.0,9.0,21
01/17/2013 11:50:32 PM,609,6.0,14.0,55
12/01/2014 11:50:32 PM,66,1.0,6.0,14
02/11/2013 11:50:32 PM,1300,2.0,8.0,16
12/08/2014 11:50:32 PM,70,1.0,12.0,14
12/28/2014 11:50:32 PM,1237,0.0,0.0,-1
12/02/2014 11:50:32 PM,684,1.0,5.0,22
02/26/2013 11:50:32 PM,1011,0.0,0.0,-1
02/14/2013 11:50:32 PM,456,6.0,28.0,19
12/11/2014 11:50:32 PM,782,0.0,0.0,-1
01/24/2013 11:50:32 PM,1238,1.0,6.0,20
12/27/2014 11:50:32 PM,651,1.0,8.0,27
12/14/2014 11:50:32 PM,48,1.0,7.0,20
01/26/2013 11:50:32 PM,717,2.0,8.0,23
12/16/2014 11:50:32 PM,927,2.0,10.0,39
12/10/2014 11:50:32 PM,957,0.0,0.0,-1
01/25/2013 11:50:32 PM,390,0.0,0.0,-1
12/30/2014 11:50:32 PM,1081,1.0,1.0,36
02/19/2013 11:50:32 PM,1305,2.0,5.0,15
12/14/2014 11:50:32 PM,1118,0.0,0.0,-1
12/11/2014 11:50:32 PM,895,0.0,0.0,-1
12/20/2014 11:50:32 PM,527,0.0,0.0,-1
02/12/2013 11:50:32 PM,321,1.0,4.0,31
11/25/2014 11:50:32 PM,196,0.0,0.0,-1
01/20/2013 11:50:32 PM,173,1.0,5.0,21
12/16/2014 11:50:32 PM,83,1.0,6.0,11
01/19/2013 11:50:32 PM,277,1.0,14.0,29
02/21/2013 11:50:32 PM,945,3.0,5.0,18
02/02/2013 11:50:32 PM,1102,0.0,0.0,-1
12/15/2014 11:50:32 PM,980,0.0,0.0,-1
12/01/2014 11:50:32 PM,864,0.0,0.0,-1
12/25/2014 11:50:32 PM,1117,0.0,0.0,-1
02/18/2013 11:50:32 PM,945,3.0,7.0,13
02/11/2013 11:50:32 PM,253,0.0,0.0,-1
02/20/2013 11:50:32 PM,66,0.0,0.0,-1
02/20/2013 11:50:32 PM,760,7.0,26.0,20
02/24/2013 11:50:32 PM,1090,1.0,3.0,33
12/19/2014 11:50:32 PM,290,2.0,13.0,20
12/19/2014 11:50:32 PM,452,5.0,22.0,30
02/21/2013 11:50:32 PM,309,2.0,29.0,20
02/10/2013 11:50:32 PM,572,2.0,6.0,12
01/15/2013 11:50:32 PM,471,0.0,0.0,-1
01/31/2013 11:50:32 PM,947,0.0,0.0,-1
11/26/2014 11:50:32 PM,656,0.0,0.0,-1
12/14/2014 11:50:32 PM,1225,1.0,1.0,25
12/29/2014 11:50:32 PM,292,2.0,17.0,15
12/16/2014 11:50:32 PM,44,1.0,15.0,23
12/23/2014 11:50:32 PM,888,2.0,3.0,55
02/09/2013 11:50:32 PM,267,0.0,0.0,-1
01/26/2013 11:50:32 PM,1115,1.0,14.0,29
12/09/2014 11:50:32 PM,1252,3.0,15.0,23
01/24/2013 11:50:32 PM,62,1.0,4.0,21
12/19/2014 11:50:32 PM,348,0.0,0.0,-1
02/13/2013 11:50:32 PM,970,0.0,0.0,-1
01/26/2013 11:50:32 PM,399,0.0,0.0,-1
01/16/2013 11:50:32 PM,454,3.0,20.0,19
02/22/2013 11:50:32 PM,51,2.0,12.0,19
02/12/2013 11:50:32 PM,1098,2.0,9.0,20
02/01/2013 11:50:32 PM,145,0.0,0.0,-1
12/30/2014 11:50:32 PM,974,0.0,0.0,-1
12/20/2014 11:50:32 PM,627,0.0,0.0,-1
01/19/2013 11:50:32 PM,545,1.0,7.0,16
12/07/2014 11:50:32 PM,706,1.0,7.0,19
12/13/2014 11:50:32 PM,867,0.0,0.0,-1
12/26/2014 11:50:32 PM,315,2.0,12.0,12
02/14/2013 11:50:32 PM,1153,0.0,0.0,-1
12/13/2014 11:50:32 PM,526,0.0,0.0,-1
01/31/2013 11:50:32 PM,785,0.0,0.0,-1
02/06/2013 11:50:32 PM,797,8.0,31.0,28
12/03/2014 11:50:32 PM,86,1.0,5.0,12
01/21/2013 11:50:32 PM,842,0.0,0.0,-1
12/18/2014 11:50:32 PM,933,1.0,7.0,26
12/15/2014 11:50:32 PM,946,0.0,0.0,-1
01/21/2013 11:50:32 PM,652,2.0,5.0,24
02/22/2013 11:50:32 PM,914,3.0,9.0,23
02/26/2013 11:50:32 PM,88,0.0,0.0,-1
12/21/2014 11:50:32 PM,260,2.0,6.0,18
02/20/2013 11:50:32 PM,205,0.0,0.0,-1
12/08/2014 11:50:32 PM,944,5.0,20.0,24
02/27/2013 11:50:32 PM,193,1.0,2.0,21
02/03/2013 11:50:32 PM,799,0.0,0.0,-1
11/27/2014 11:50:32 PM,303,1.0,9.0,26
02/27/2013 11:50:32 PM,85,0.0,0.0,-1
01/16/2013 11:50:32 PM,707,1.0,3.0,27
02/14/2013 11:50:32 PM,573,1.0,11.0,21
12/10/2014 11:50:32 PM,474,0.0,0.0,-1
12/20/2014 11:50:32 PM,97,2.0,9.0,21
12/03/2014 11:50:32 PM,1251,1.0,10.0,18
02/13/2013 11:50:32 PM,28,0.0,0.0,-1
02/12/2013 11:50:32 PM,660,1.0,1.0,14
01/21/2013 11:50:32 PM,782,1.0,7.0,17
11/25/2014 11:50:32 PM,660,1.0,7.0,12
02/19/2013 11:50:32 PM,602,0.0,0.0,-1
12/05/2014 11:50:32 PM,105,1.0,6.0,23
12/28/2014 11:50:32 PM,1181,0.0,0.0,-1
12/22/2014 11:50:32 PM,866,0.0,0.0,-1
01/31/2013 11:50:32 PM,605,5.0,5.0,46
12/28/2014 11:50:32 PM,268,0.0,0.0,-1
12/05/2014 11:50:32 PM,1306,0.0,0.0,-1
12/02/2014 11:50:32 PM,205,2.0,18.0,14
02/09/2013 11:50:32 PM,41,2.0,9.0,27
02/12/2013 11:50:32 PM,134,1.0,10.0,23
01/15/2013 11:50:32 PM,13,1.0,4.0,27
12/10/2014 11:50:32 PM,769,1.0,11.0,18
12/08/2014 11:50:32 PM,8,1.0,9.0,16
02/28/2013 11:50:32 PM,913,2.0,16.0,19
02/25/2013 11:50:32 PM,1024,0.0,0.0,-1
12/17/2014 11:50:32 PM,1254,4.0,24.0,20
01/26/2013 11:50:32 PM,365,1.0,4.0,24
01/26/2013 11:50:32 PM,88,2.0,12.0,18
01/16/2013 11:50:32 PM,127,2.0,15.0,20
02/02/2013 11:50:32 PM,245,1.0,8.0,16
01/30/2013 11:50:32 PM,856,1.0,6.0,30
02/11/2013 11:50:32 PM,453,2.0,7.0,25
02/20/2013 11:50:32 PM,526,0.0,0.0,-1
02/11/2013 11:50:32 PM,700,0.0,0.0,-1
02/14/2013 11:50:32 PM,93,3.0,20.0,14
12/09/2014 11:50:32 PM,821,0.0,0.0,-1
02/14/2013 11:50:32 PM,1153,1.0,1.0,27
02/11/2013 11:50:32 PM,978,1.0,3.0,25
02/08/2013 11:50:32 PM,881,0.0,0.0,-1
02/03/2013 11:50:32 PM,1283,0.0,0.0,-1
01/20/2013 11:50:32 PM,307,0.0,0.0,-1
12/27/2014 11:50:32 PM,317,1.0,4.0,24
12/27/2014 11:50:32 PM,1134,1.0,13.0,28
02/28/2013 11:50:32 PM,1056,1.0,3.0,11
01/30/2013 11:50:32 PM,362,2.0,10.0,31
11/29/2014 11:50:32 PM,227,0.0,0.0,-1
11/27/2014 11:50:32 PM,161,0.0,0.0,-1
12/06/2014 11:50:32 PM,146,1.0,5.0,23
12/21/2014 11:50:32 PM,367,1.0,4.0,31
02/11/2013 11:50:32 PM,889,20.0,71.0,38
01/16/2013 11:50:32 PM,622,0.0,0.0,-1
01/15/2013 11:50:32 PM,1222,4.0,18.0,16
02/01/2013 11:50:32 PM,1244,1.0,8.0,23
12/02/2014 11:50:32 PM,1115,1.0,6.0,23
01/30/2013 11:50:32 PM,9,0.0,0.0,-1
12/16/2014 11:50:32 PM,1243,0.0,0.0,-1
12/21/2014 11:50:32 PM,1242,1.0,9.0,25
02/26/2013 11:50:32 PM,641,0.0,0.0,-1
12/25/2014 11:50:32 PM,414,1.0,8.0,20
02/07/2013 11:50:32 PM,1219,1.0,8.0,23
02/15/2013 11:50:32 PM,559,1.0,4.0,11
02/06/2013 11:50:32 PM,824,2.0,21.0,28
01/29/2013 11:50:32 PM,569,4.0,45.0,5
12/29/2014 11:50:32 PM,871,0.0,0.0,-1
02/19/2013 11:50:32 PM,636,2.0,4.0,32
12/18/2014 11:50:32 PM,841,1.0,4.0,21
12/23/2014 11:50:32 PM,460,1.0,6.0,29
12/19/2014 11:50:32 PM,210,1.0,2.0,21
12/29/2014 11:50:32 PM,1235,0.0,0.0,-1
12/25/2014 11:50:32 PM,142,1.0,5.0,27
02/16/2013 11:50:32 PM,810,0.0,0.0,-1
01/24/2013 11:50:32 PM,1196,2.0,12.0,30
11/29/2014 11:50:32 PM,935,0.0,0.0,-1
12/05/2014 11:50:32 PM,560,0.0,0.0,-1
12/25/2014 11:50:32 PM,508,0.0,0.0,-1
01/16/2013 11:50:32 PM,403,1.0,3.0,24
12/18/2014 11:50:32 PM,132,1.0,3.0,25
02/08/2013 11:50:32 PM,399,2.0,5.0,14
02/01/2013 11:50:32 PM,577,4.0,21.0,20
